service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
S113607_13,1,1,1,1,1,0,0,20250609,20250818
S105354_32,1,1,1,1,1,0,0,20250520,20250608
S105355_32,1,1,1,1,1,0,0,20250520,20250608
S107439_32,1,1,1,1,1,0,0,20250520,20250608
S107439_21,0,0,0,0,0,0,1,20250520,20250608
S107439_14,0,0,0,0,0,1,0,20250520,20250608
S107439_10,0,0,0,0,1,0,0,20250520,20250608
S114892_32,1,1,1,1,1,0,0,20250609,20250818
S114892_21,0,0,0,0,0,0,1,20250609,20250818
S114892_14,0,0,0,0,0,1,0,20250609,20250818
S114892_10,0,0,0,0,1,0,0,20250609,20250818
S115269_15,1,1,1,1,1,0,0,20250520,20250608
S113608_15,1,1,1,1,1,0,0,20250609,20250818
S115270_32,1,1,1,1,1,0,0,20250520,20250608
S113609_32,1,1,1,1,1,0,0,20250609,20250818
S115271_32,1,1,1,1,1,0,0,20250520,20250608
S115271_13,1,1,1,1,1,0,0,20250520,20250608
S113610_32,1,1,1,1,1,0,0,20250609,20250818
S113610_13,1,1,1,1,1,0,0,20250609,20250818
S115272_32,1,1,1,1,1,0,0,20250520,20250608
S113611_32,1,1,1,1,1,0,0,20250609,20250818
S115273_32,1,1,1,1,1,0,0,20250520,20250608
S113612_32,1,1,1,1,1,0,0,20250609,20250818
S115274_15,1,1,1,1,1,0,0,20250520,20250608
S113613_15,1,1,1,1,1,0,0,20250609,20250818
T5059913,0,0,0,0,0,0,1,20250520,20250818
T5211174,0,0,0,0,0,1,0,20250520,20250818
T5211184,0,0,0,0,0,1,0,20250520,20250818
T5211192,0,0,0,0,0,1,0,20250520,20250818
T5211198,0,0,0,0,0,1,0,20250520,20250818
T5211203,0,0,0,0,0,1,0,20250520,20250818
T5211204,0,0,0,0,0,1,0,20250520,20250818
T5211210,0,0,0,0,0,1,0,20250520,20250818
T5211215,0,0,0,0,0,1,0,20250520,20250818
T5211295,1,1,1,1,1,0,0,20250520,20250818
T5211296,1,1,1,1,1,0,0,20250520,20250818
T5211297,1,1,1,1,1,0,0,20250520,20250818
T5211300,1,1,1,1,1,0,0,20250520,20250818
T5211302,1,1,1,1,1,0,0,20250520,20250818
T5211308,1,1,1,1,1,0,0,20250520,20250818
T5211317,1,1,1,1,1,0,0,20250520,20250818
T5211320,1,1,1,1,1,0,0,20250520,20250818
T5211341,1,1,1,1,1,0,0,20250520,20250818
T5211346,1,1,1,1,1,0,0,20250520,20250818
T5211350,1,1,1,1,1,0,0,20250520,20250818
T5211351,1,1,1,1,1,0,0,20250520,20250818
T5211454,0,0,0,0,0,0,1,20250520,20250818
T5211456,0,0,0,0,0,0,1,20250520,20250818
T5211464,0,0,0,0,0,0,1,20250520,20250818
T5211469,0,0,0,0,0,0,1,20250520,20250818
T5211475,0,0,0,0,0,0,1,20250520,20250818
T5211479,0,0,0,0,0,0,1,20250520,20250818
T5211480,0,0,0,0,0,0,1,20250520,20250818
T5211485,0,0,0,0,0,0,1,20250520,20250818
T5211490,0,0,0,0,0,0,1,20250520,20250818
T5211492,0,0,0,0,0,0,1,20250520,20250818
T5308657,0,0,0,0,0,0,1,20250520,20250608
T5308659,0,0,0,0,0,0,1,20250520,20250608
T5469482,1,1,1,1,1,0,0,20250520,20250818
T5469495,1,1,1,1,1,0,0,20250520,20250818
T5469514,1,1,1,1,1,0,0,20250520,20250818
T5469515,1,1,1,1,1,0,0,20250520,20250818
T5469536,1,1,1,1,1,0,0,20250520,20250818
T5469537,1,1,1,1,1,0,0,20250520,20250818
T5469547,1,1,1,1,1,0,0,20250520,20250818
T5469548,1,1,1,1,1,0,0,20250520,20250818
T5469594,0,0,0,0,0,0,1,20250520,20250818
T5469595,0,0,0,0,0,0,1,20250520,20250818
T5469602,0,0,0,0,0,0,1,20250520,20250818
T5469603,0,0,0,0,0,0,1,20250520,20250818
T5469611,0,0,0,0,0,0,1,20250520,20250818
T5469619,0,0,0,0,0,0,1,20250520,20250818
T5469620,0,0,0,0,0,0,1,20250520,20250818
T5469636,0,0,0,0,0,0,1,20250520,20250818
T5469637,0,0,0,0,0,0,1,20250520,20250818
T5469699,1,1,1,1,1,0,0,20250520,20250818
T5469707,1,1,1,1,1,0,0,20250520,20250818
T5469712,1,1,1,1,1,0,0,20250520,20250818
T5469713,1,1,1,1,1,0,0,20250520,20250818
T5469721,1,1,1,1,1,0,0,20250520,20250818
T5469731,1,1,1,1,1,0,0,20250520,20250818
T5469745,1,1,1,1,1,0,0,20250520,20250818
T5469778,0,0,0,0,0,1,0,20250520,20250818
T5469786,0,0,0,0,0,1,0,20250520,20250818
T5469819,0,0,0,0,0,1,0,20250520,20250818
T5469820,0,0,0,0,0,1,0,20250520,20250818
T5469827,0,0,0,0,0,1,0,20250520,20250818
T5469835,0,0,0,0,0,1,0,20250520,20250818
T5469841,0,0,0,0,0,0,1,20250520,20250818
T5469854,0,0,0,0,0,0,1,20250520,20250818
T5469855,0,0,0,0,0,0,1,20250520,20250818
T5469868,0,0,0,0,0,0,1,20250520,20250818
T5469874,0,0,0,0,0,0,1,20250520,20250818
T5469881,0,0,0,0,0,0,1,20250520,20250818
T5469888,0,0,0,0,0,0,1,20250520,20250818
T5469894,0,0,0,0,0,0,1,20250520,20250818
T5469941,1,1,1,1,1,0,0,20250520,20250818
T5469942,1,1,1,1,1,0,0,20250520,20250818
T5469950,1,1,1,1,1,0,0,20250520,20250818
T5469955,1,1,1,1,1,0,0,20250520,20250818
T5469957,1,1,1,1,1,0,0,20250520,20250818
T5469964,1,1,1,1,1,0,0,20250520,20250818
T5469967,1,1,1,1,1,0,0,20250520,20250818
T5469973,1,1,1,1,1,0,0,20250520,20250818
T5469975,1,1,1,1,1,0,0,20250520,20250818
T5469981,1,1,1,1,1,0,0,20250520,20250818
T5469987,1,1,1,1,1,0,0,20250520,20250818
T5469989,1,1,1,1,1,0,0,20250520,20250818
T5469995,1,1,1,1,1,0,0,20250520,20250818
T5470004,1,1,1,1,1,0,0,20250520,20250818
T5470011,1,1,1,1,1,0,0,20250520,20250818
T5470012,1,1,1,1,1,0,0,20250520,20250818
T5470019,0,0,0,0,0,1,0,20250520,20250818
T5470021,0,0,0,0,0,1,0,20250520,20250818
T5470029,0,0,0,0,0,1,0,20250520,20250818
T5470031,0,0,0,0,0,1,0,20250520,20250818
T5470042,0,0,0,0,0,1,0,20250520,20250818
T5470048,0,0,0,0,0,1,0,20250520,20250818
T5470054,0,0,0,0,0,1,0,20250520,20250818
T5470060,0,0,0,0,0,1,0,20250520,20250818
T5470062,0,0,0,0,0,1,0,20250520,20250818
T5470068,0,0,0,0,0,1,0,20250520,20250818
T5470070,0,0,0,0,0,1,0,20250520,20250818
T5470077,0,0,0,0,0,1,0,20250520,20250818
T5470083,0,0,0,0,0,0,1,20250520,20250818
T5470084,0,0,0,0,0,0,1,20250520,20250818
T5470085,0,0,0,0,0,0,1,20250520,20250818
T5470092,0,0,0,0,0,0,1,20250520,20250818
T5470096,0,0,0,0,0,0,1,20250520,20250818
T5470098,0,0,0,0,0,0,1,20250520,20250818
T5470104,0,0,0,0,0,0,1,20250520,20250818
T5470109,0,0,0,0,0,0,1,20250520,20250818
T5470116,0,0,0,0,0,0,1,20250520,20250818
T5470121,0,0,0,0,0,0,1,20250520,20250818
T5470123,0,0,0,0,0,0,1,20250520,20250818
T5470128,0,0,0,0,0,0,1,20250520,20250818
T5470133,0,0,0,0,0,0,1,20250520,20250818
T5470135,0,0,0,0,0,0,1,20250520,20250818
T5470207,1,1,1,1,1,0,0,20250520,20250818
T5470209,1,1,1,1,1,0,0,20250520,20250818
T5470210,1,1,1,1,1,0,0,20250520,20250818
T5470220,1,1,1,1,1,0,0,20250520,20250818
T5470221,1,1,1,1,1,0,0,20250520,20250818
T5470229,1,1,1,1,1,0,0,20250520,20250818
T5470231,1,1,1,1,1,0,0,20250520,20250818
T5470238,1,1,1,1,1,0,0,20250520,20250818
T5470239,1,1,1,1,1,0,0,20250520,20250818
T5470240,1,1,1,1,1,0,0,20250520,20250818
T5470241,1,1,1,1,1,0,0,20250520,20250818
T5470249,1,1,1,1,1,0,0,20250520,20250818
T5470250,1,1,1,1,1,0,0,20250520,20250818
T5470251,1,1,1,1,1,0,0,20250520,20250818
T5470259,1,1,1,1,1,0,0,20250520,20250818
T5470262,1,1,1,1,1,0,0,20250520,20250818
T5470264,1,1,1,1,1,0,0,20250520,20250818
T5470272,1,1,1,1,1,0,0,20250520,20250818
T5470273,1,1,1,1,1,0,0,20250520,20250818
T5470274,1,1,1,1,1,0,0,20250520,20250818
T5470275,1,1,1,1,1,0,0,20250520,20250818
T5470310,0,0,0,0,0,0,1,20250520,20250818
T5470312,0,0,0,0,0,0,1,20250520,20250818
T5470318,0,0,0,0,0,0,1,20250520,20250818
T5470320,0,0,0,0,0,0,1,20250520,20250818
T5470321,0,0,0,0,0,0,1,20250520,20250818
T5470328,0,0,0,0,0,0,1,20250520,20250818
T5470330,0,0,0,0,0,0,1,20250520,20250818
T5470337,0,0,0,0,0,0,1,20250520,20250818
T5470343,0,0,0,0,0,0,1,20250520,20250818
T5470345,0,0,0,0,0,0,1,20250520,20250818
T5470346,0,0,0,0,0,0,1,20250520,20250818
T5470352,0,0,0,0,0,0,1,20250520,20250818
T5470354,0,0,0,0,0,0,1,20250520,20250818
T5470359,0,0,0,0,0,0,1,20250520,20250818
T5470361,0,0,0,0,0,0,1,20250520,20250818
T5470362,0,0,0,0,0,0,1,20250520,20250818
T5470379,1,1,1,1,1,0,0,20250520,20250818
T5470385,1,1,1,1,1,0,0,20250520,20250818
T5470435,1,1,1,1,1,0,0,20250520,20250818
T5470441,1,1,1,1,1,0,0,20250520,20250818
T5470451,0,0,0,0,0,0,1,20250520,20250818
T5470470,0,0,0,0,0,0,1,20250520,20250818
T5470483,0,0,0,0,0,0,1,20250520,20250818
T5470491,0,0,0,0,0,0,1,20250520,20250818
T5470497,0,0,0,0,0,0,1,20250520,20250818
T5470538,0,0,0,0,0,1,0,20250520,20250818
T5470554,1,1,1,1,1,0,0,20250520,20250818
T5470557,1,1,1,1,1,0,0,20250520,20250818
T5470558,1,1,1,1,1,0,0,20250520,20250818
T5470559,1,1,1,1,1,0,0,20250520,20250818
T5470560,1,1,1,1,1,0,0,20250520,20250818
T5470561,0,0,0,0,0,0,1,20250520,20250818
T5470564,0,0,0,0,0,0,1,20250520,20250818
T5470567,0,0,0,0,0,0,1,20250520,20250818
T5470571,0,0,0,0,0,1,0,20250520,20250818
T5470572,0,0,0,0,0,1,0,20250520,20250818
T5470575,0,0,0,0,0,1,0,20250520,20250818
T5470576,0,0,0,0,0,1,0,20250520,20250818
T5470578,0,0,0,0,0,1,0,20250520,20250818
T5470585,1,1,1,1,1,0,0,20250520,20250818
T5470595,0,0,0,0,0,0,1,20250520,20250818
T5470608,1,1,1,1,1,0,0,20250520,20250818
T5470609,1,1,1,1,1,0,0,20250520,20250818
T5470611,1,1,1,1,1,0,0,20250520,20250818
T5470613,0,0,0,0,0,0,1,20250520,20250818
T5470615,0,0,0,0,0,0,1,20250520,20250818
T5470618,0,0,0,0,0,0,1,20250520,20250818
T5470622,0,0,0,0,0,1,0,20250520,20250818
T5470623,0,0,0,0,0,1,0,20250520,20250818
T5470625,0,0,0,0,0,1,0,20250520,20250818
T5470627,0,0,0,0,0,1,0,20250520,20250818
T5470628,0,0,0,0,0,1,0,20250520,20250818
T5470647,0,0,0,0,0,1,0,20250520,20250818
T5470686,0,0,0,0,0,1,0,20250520,20250818
T5470766,1,1,1,1,1,0,0,20250520,20250818
T5470767,1,1,1,1,1,0,0,20250520,20250818
T5470774,1,1,1,1,1,0,0,20250520,20250818
T5470785,1,1,1,1,1,0,0,20250520,20250818
T5470790,1,1,1,1,1,0,0,20250520,20250818
T5470792,1,1,1,1,1,0,0,20250520,20250818
T5470797,1,1,1,1,1,0,0,20250520,20250818
T5470805,1,1,1,1,1,0,0,20250520,20250818
T5470816,1,1,1,1,1,0,0,20250520,20250818
T5470828,1,1,1,1,1,0,0,20250520,20250818
T5470831,1,1,1,1,1,0,0,20250520,20250818
T5470842,1,1,1,1,1,0,0,20250520,20250818
T5470867,0,0,0,0,0,0,1,20250520,20250818
T5470875,0,0,0,0,0,0,1,20250520,20250818
T5470882,0,0,0,0,0,0,1,20250520,20250818
T5470885,0,0,0,0,0,0,1,20250520,20250818
T5470896,0,0,0,0,0,0,1,20250520,20250818
T5470899,0,0,0,0,0,0,1,20250520,20250818
T5470903,0,0,0,0,0,0,1,20250520,20250818
T5470910,0,0,0,0,0,0,1,20250520,20250818
T5471017,0,0,0,0,0,0,1,20250520,20250818
T5471027,0,0,0,0,0,0,1,20250520,20250818
T5471036,0,0,0,0,0,0,1,20250520,20250818
T5471045,0,0,0,0,0,0,1,20250520,20250818
T5471049,1,1,1,1,1,0,0,20250520,20250818
T5471050,1,1,1,1,1,0,0,20250520,20250818
T5471053,1,1,1,1,1,0,0,20250520,20250818
T5471055,1,1,1,1,1,0,0,20250520,20250818
T5471057,1,1,1,1,1,0,0,20250520,20250818
T5471059,1,1,1,1,1,0,0,20250520,20250818
T5471544,1,1,1,1,1,0,0,20250520,20250818
T5471553,1,1,1,1,1,0,0,20250520,20250818
T5471559,1,1,1,1,1,0,0,20250520,20250818
T5472361,0,0,0,0,0,0,1,20250520,20250818
T5472366,0,0,0,0,0,0,1,20250520,20250818
T5472378,0,0,0,0,0,0,1,20250520,20250818
T5472384,0,0,0,0,0,0,1,20250520,20250818
T5472392,0,0,0,0,0,0,1,20250520,20250818
T5472406,0,0,0,0,0,0,1,20250520,20250818
T5472412,0,0,0,0,0,0,1,20250520,20250818
T5472651,0,0,0,0,0,0,1,20250520,20250818
T5472655,0,0,0,0,0,0,1,20250520,20250818
T5472669,0,0,0,0,0,0,1,20250520,20250818
T5472683,0,0,0,0,0,0,1,20250520,20250818
T5472696,0,0,0,0,0,0,1,20250520,20250818
T5627981,0,0,0,0,0,0,1,20250520,20250818
T5627982,0,0,0,0,0,0,1,20250520,20250818
T5627983,0,0,0,0,0,0,1,20250520,20250818
T5627984,0,0,0,0,0,0,1,20250520,20250818
T5627985,0,0,0,0,0,0,1,20250520,20250818
T5627986,0,0,0,0,0,0,1,20250520,20250818
T5627987,0,0,0,0,0,0,1,20250520,20250818
T5627991,0,0,0,0,0,0,1,20250520,20250818
T5627992,0,0,0,0,0,0,1,20250520,20250818
T5627993,0,0,0,0,0,0,1,20250520,20250818
T5627994,0,0,0,0,0,0,1,20250520,20250818
T5627995,0,0,0,0,0,0,1,20250520,20250818
T5627996,0,0,0,0,0,0,1,20250520,20250818
T5627997,0,0,0,0,0,0,1,20250520,20250818
T5628038,0,0,0,0,0,0,1,20250520,20250818
T5628039,0,0,0,0,0,0,1,20250520,20250818
T5628040,0,0,0,0,0,0,1,20250520,20250818
T5628041,0,0,0,0,0,0,1,20250520,20250818
T5628042,0,0,0,0,0,0,1,20250520,20250818
T5628043,0,0,0,0,0,0,1,20250520,20250818
T5628044,0,0,0,0,0,0,1,20250520,20250818
T5628049,0,0,0,0,0,0,1,20250520,20250818
T5628050,0,0,0,0,0,0,1,20250520,20250818
T5628051,0,0,0,0,0,0,1,20250520,20250818
T5628052,0,0,0,0,0,0,1,20250520,20250818
T5628053,0,0,0,0,0,0,1,20250520,20250818
T5628054,0,0,0,0,0,0,1,20250520,20250818
T5628055,0,0,0,0,0,0,1,20250520,20250818
T5628643,0,0,0,0,0,0,1,20250520,20250818
T5628644,0,0,0,0,0,0,1,20250520,20250818
T5628645,0,0,0,0,0,0,1,20250520,20250818
T5628646,0,0,0,0,0,0,1,20250520,20250818
